CODIGO;NOMBRE CRUCE;TRAMO;SENTIDO;DESDE;HASTA;LATITUD;LONGITUD
11032634;C. ZAIDA;Fragata-Brihuega;Brihuega;10/02/2021;16/02/2021;40.39443248;-3.735848516
11033100;Travesa IVAN DE VARGAS;M-30-Paseo Ermita del Santo;Paseo Ermita del Santo;10/02/2021;16/02/2021;40.4028069;-3.723826522
11040405;C. EUGENIA DE MONTIJO;Avenida de Los Poblados-Plaza del Parterre;Plaza del Parterre;10/02/2021;16/02/2021;40.37604262;-3.750528178
11040461;C. GENERAL RICARDOS;Nuestra Senora de la Luz-Monsenor Oscar Romero;Monsenor Oscar Romero;11/02/2021;17/02/2021;40.38252013;-3.742886334
11040462;C. GENERAL RICARDOS;Nuestra Senora de la Luz-Monsenor Oscar Romero;Nuestra Senora de la Luz;11/02/2021;17/02/2021;40.38246286;-3.742857332
11040642;  NUESTRA SENORA DE FATIMA;Nuestra Senora de la Luz-Monsenor Oscar Romero;Nuestra Senora de la Luz;11/02/2021;18/02/2021;40.38369135;-3.747098839
11040643;Av. NUESTRA SENORA DE FATIMA;Nuestra Senora de la Luz-Monsenor Oscar Romero;Monsenor Oscar Romero;11/02/2021;17/02/2021;40.38374;-3.74724
11040651;C. OCA;General Ricardos-Avenida Nuestra Senora de Valvanera;General Ricardos;09/02/2021;15/02/2021;40.38869265;-3.732228194
11040652;C. OCA;Ramon Sainz-Blandon;Ramon Sainz;11/02/2021;17/02/2021;40.38899823;-3.739434557
11040653;C. OCA;Ramon Sainz-Blandon;Blandon;11/02/2021;17/02/2021;40.38894172;-3.739423621
11040706;Av. POBLADOS M-401;Consuelo Guzman-Eugenia de Montijo;Consuelo Guzman;11/02/2021;17/02/2021;40.37670614;-3.75131
11040707;  POBLADOS M-401;Consuelo Guzman-Eugenia de Montijo;Eugenia de Montijo;11/02/2021;18/02/2021;40.37660338;-3.751324242
11040870;C. VIA CARPETANA;Avenida Nuestra Senora de Valvanera-La Laguna;La Laguna;11/02/2021;17/02/2021;40.39238174;-3.741764258
11040871;C. VIA CARPETANA;Avenida Nuestra Senora de Valvanera-La Laguna;Avenida Nuestra Senora de Valvanera;11/02/2021;17/02/2021;40.39229503;-3.741692
11040963;C. Eugenia de Montijo;Avenida Nuestra Senora de Fatima-Paseo de Los Castellanos;Paseo de Los Castellanos;11/02/2021;17/02/2021;40.37756877;-3.74887406
11041040;C. GUABAIRO;Juan Alonso-Avenida Nuestra Senora de Fatima;Avenida Nuestra Senora de Fatima;12/02/2021;18/02/2021;40.38631;-3.7455
11041348;C. GENERAL RICARDOS;Monsenor Oscar Romero-Eugenia de Montijo;Monsenor Oscar Romero;12/02/2021;18/02/2021;40.3813183;-3.744511128
11041349;C. GENERAL RICARDOS;Monsenor Oscar Romero-Eugenia de Montijo;Eugenia de Montijo;12/02/2021;18/02/2021;40.3813569;-3.744603586
11041455;Av. NUESTRA SENORA DE FATIMA;Espinar-Juan Urosa;Espinar;12/02/2021;18/02/2021;40.38554;-3.74515
11041459;C. OCA;Laguna-Halcon;Halcon;12/02/2021;18/02/2021;40.38841999;-3.742420599
11041460;C. OCA;Laguna-Halcon;Laguna;12/02/2021;18/02/2021;40.38835941;-3.742395437
11041814;C. CAROLINA PAINO;Eulalia Gil-Batalla de Torrijos;Batalla de Torrijos;12/02/2021;18/02/2021;40.38492559;-3.742191098
11042107;C INGENIEROS;Juan Alonso-Nuestra Senora de la Luz;Nuestra Senora de la Luz;12/02/2021;18/02/2021;40.38577022;-3.748842323
11042108;C INGENIEROS;Juan Alonso-Nuestra Senora de la Luz;Juan Alonso;12/02/2021;18/02/2021;40.3857456;-3.748818815
11042256;Paseo. MUNOZ GRANDES;Avenida Nuestra Senora de Fatima-El Ejercito (Gt.);El Ejercito (Gt.);12/02/2021;18/02/2021;40.38718812;-3.743546406
11042259;Paseo. MUNOZ GRANDES;General Ricardos-Castrogeriz;General Ricardos;12/02/2021;18/02/2021;40.38524741;-3.740209743
11042260;Paseo. MUNOZ GRANDES;General Ricardos-Castrogeriz;Castrogeriz;12/02/2021;18/02/2021;40.38528637;-3.740159066
11042273;AV NUESTRA SEORA DE FATIMA;CALLE DEL ESPINAR-PASEO MUOZ GRANDES;PASEO MUOZ GRANDES;12/02/2021;18/02/2021;40.38652;-3.743868675
11042278;C. NUESTRA SENORA DE LA LUZ;Camino Ingenieros-Nuestra Senora de Fatima;Nuestra Senora de Fatima;15/02/2021;22/02/2021;40.38498444;-3.748730468
11042279;C. NUESTRA SENORA DE LA LUZ;Camino Ingenieros-Nuestra Senora de Fatima;Camino Ingenieros;15/02/2021;22/02/2021;40.38506426;-3.748664971
11050406;C. EUGENIA DE MONTIJO;Avenida de Los Poblados-Plaza del Parterre;Avenida de Los Poblados;10/02/2021;16/02/2021;40.37600089;-3.750480087
11050661;Av. OPORTO;Camino Viejo Leganes-Glorieta Valle de Oro;Camino Viejo Leganes;15/02/2021;22/02/2021;40.38672493;-3.728914865
11050704;Av. POBLADOS M-401;Carabanchel Bajo-Antonia Rodriguez Sacristan;Antonia Rodriguez Sacristan;15/02/2021;22/02/2021;40.37442826;-3.745794774
11050705;Av. POBLADOS M-401;Carabanchel Bajo-Antonia Rodriguez Sacristan;Carabanchel Bajo;15/02/2021;22/02/2021;40.37449574;-3.745751419
11050964;C. Eugenia de Montijo;Avenida Nuestra Senora de Fatima-Paseo de Los Castellanos;Avenida Nuestra Senora de Fatima;11/02/2021;17/02/2021;40.37753342;-3.748821633
11051500;Av. POBLADOS M-401;Eugenia de Montijo-Carabanchel Bajo;Antonia Rodriguez Sacristan;15/02/2021;22/02/2021;40.37623493;-3.749143774
11051501;Av. POBLADOS M-401;Eugenia de Montijo-Carabanchel Bajo;Eugenia de Montijo;15/02/2021;22/02/2021;40.37632793;-3.749082075
11051722;C. BELZUNEGUI;Albares de la Ribera-Avenida de Los Poblados;Carcastillo;15/02/2021;22/02/2021;40.37414017;-3.738753099
11051723;C. BELZUNEGUI;Albares de la Ribera-Avenida de Los Poblados;Avenida de Los Poblados;15/02/2021;22/02/2021;40.37413647;-3.738825741
11052302;C. PADRE AMIGO;Maria Odiaga-Carcastillo;Carcastillo;15/02/2021;22/02/2021;40.37837193;-3.739602649
11052303;C. PADRE AMIGO;Maria Odiaga-Carcastillo;Maria Odiaga;15/02/2021;22/02/2021;40.37837645;-3.739534467
11060524;C. JOAQUIN TURINA;Roa-Avda. Carabanchel Alto;Avenida Carabanchel Alto;15/02/2021;22/02/2021;40.37280353;-3.752508824
11060525;C. JOAQUIN TURINA;Roa-Avda. Carabanchel Alto;Roa;15/02/2021;22/02/2021;40.37284941;-3.752549412
11060556;Crta. LEGANES;Via Lusitana-Del Thaler;Via Lusitana;15/02/2021;22/02/2021;40.37144201;-3.736555457
11060557;Crta. LEGANES;Via Lusitana-Del Thaler;Del Thaler;16/02/2021;23/02/2021;40.37152135;-3.736648602
11060558;Crta. LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;M-40;16/02/2021;23/02/2021;40.36281439;-3.744128661
11060559;Crta. LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;Avenida de la Peseta;16/02/2021;23/02/2021;40.36275148;-3.744075871
11060560;Lateral Crta. LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;M-40;16/02/2021;23/02/2021;40.36284286;-3.744205068
11060561;Lateral Crta. LEGANES - VIA LUSITANA;M-40-Avenida de la Peseta;Avenida de la Peseta;16/02/2021;23/02/2021;40.36272938;-3.744006608
11060995;AV Carabanchel Alto;Calle Enrique Martnez-Calle Allariz;Calle Enrique Martnez;16/02/2021;23/02/2021;40.3654225;-3.753667529
11060996;AV Carabanchel Alto;Calle Enrique Martnez-Calle Allariz;Calle Allariz;16/02/2021;23/02/2021;40.36541249;-3.753579961
11061337;C. EUGENIA DE MONTIJO;Emperatriz (Pz.)-Parterre (Pz.);Parterre (Pz.);16/02/2021;23/02/2021;40.3751655;-3.750847548
11061338;C. EUGENIA DE MONTIJO;Emperatriz (Pz.)-Parterre (Pz.);Emperatriz (Pz.);16/02/2021;23/02/2021;40.3751593;-3.750986226
11061610;C. AGUACATE;Euro-Secoya;Secoya;16/02/2021;23/02/2021;40.36956205;-3.744177547
11061611;C. AGUACATE;Euro-Secoya;Euro;16/02/2021;23/02/2021;40.36951637;-3.744196202
11061935;C DEL HALCONERO DEL REY;Calle Ventura Daz Bernardo-Calle Cazalegas;Calle Ventura Daz Bernardo;16/02/2021;23/02/2021;40.37062859;-3.72502
11061936;C DEL HALCONERO DEL REY;Calle Ventura Daz Bernardo-Calle Cazalegas;Calle Cazalegas;16/02/2021;23/02/2021;40.44367554;-3.590598533
11062129;C. JACOBEO;Pinar de San Jose-Calle Universidad Alcala de Henares;Pinar de San Jose;16/02/2021;23/02/2021;40.365335;-3.76090732
11062130;C. JACOBEO;Pinar de San Jose-Calle Universidad Alcala de Henares;Calle Universidad Alcala de Henares;16/02/2021;23/02/2021;40.36535279;-3.76084815
11062334;AV PESETA;C MARAVEDI-C LUIS DE ORO;C MARAVEDI;17/02/2021;24/02/2021;40.36311497;-3.74690526
11062335;AV PESETA;C MARAVEDI-C LUIS DE ORO;C LUIS DE ORO;17/02/2021;24/02/2021;40.36292765;-3.746824983
11062406; C. REAL. EL;Calderilla-Treseta;Treseta;17/02/2021;24/02/2021;40.36290324;-3.741140676
11062407;C. REAL, EL;Via Lusitana-Thaler;Via Lusitana;17/02/2021;24/02/2021;40.36299707;-3.741094823
11062414;C REUS;CALLE DEL AGUACATE-CALLE SECOYA;CALLE SECOYA;17/02/2021;24/02/2021;40.37165973;-3.744561911
11062415;C REUS;CALLE DEL AGUACATE-CALLE SECOYA;CALLE DEL AGUACATE;17/02/2021;24/02/2021;40.37169668;-3.744561911
11062866;- Acceso DE M-40 A VIA LUSITANA;M-40-Va Lusitana;Va Lusitana;17/02/2021;24/02/2021;40.36222083;-3.744121492
11062951;Avenida EURO;Enrique Oro-Pepin;Pepin;17/02/2021;24/02/2021;40.37167272;-3.738494919
11063227;Calle OBOLO;Doblo-Euro;Euro;17/02/2021;24/02/2021;40.37049987;-3.740930135
11063228;Calle OBOLO;Doblo-Euro;Doblo;17/02/2021;24/02/2021;40.37053926;-3.740901486
11063259;Avenida POBLADOS;Carranque-Polan;Carranque;17/02/2021;24/02/2021;40.37337065;-3.726837405
11063260;Avenida POBLADOS;Carranque-Polan;Polan;17/02/2021;24/02/2021;40.37329091;-3.726831341
11070700;Av. POBLADOS M-401;Abrantes-Via Lusitana;Abrantes;18/02/2021;25/02/2021;40.37385296;-3.73520791
11070701;Av. POBLADOS M-401;Abrantes-Via Lusitana;Via Lusitana;18/02/2021;25/02/2021;40.37373621;-3.735235434
11070874;Lateral C. VIA LUSITANA;Besolla-Avenida de Los Poblados;Ontanilla;18/02/2021;25/02/2021;40.37474339;-3.732260968
11070875;Lateral C. VIA LUSITANA;Besolla-Avenida de Los Poblados;Avenida de Los Poblados;18/02/2021;25/02/2021;40.37505669;-3.732737984
11070876;Lateral C. VIA LUSITANA;Ontanilla-Avenida de los Poblados;Ontanilla;18/02/2021;25/02/2021;40.37478726;-3.732195726
11070877;C. VIA LUSITANA;Ontanilla-Avenida de Los Poblados;Ontanilla;18/02/2021;25/02/2021;40.37466022;-3.732570215
11070878;C. VIA LUSITANA;Ontanilla-Avenida de Los Poblados;Avenida de Los Poblados;18/02/2021;25/02/2021;40.37479252;-3.73270815
11070879;C. VIA LUSITANA;Plaza Fernandez Ladreda-Braganza;Braganza;18/02/2021;25/02/2021;40.38455579;-3.719067935
11070880;C. VIA LUSITANA;Plaza Fernandez Ladreda-Braganza;Plaza Fernandez Ladreda;18/02/2021;25/02/2021;40.38441032;-3.719008266
11071595;C. VIA LUSITANA;Carranque-Ontanilla;Carranque;22/02/2021;01/03/2021;40.37567;-3.73115
11071606;Av. ABRANTES;Pelicano-Argueso;Pelicano;22/02/2021;01/03/2021;40.38286562;-3.725473868
11071607;Av. ABRANTES;Pelicano-Argueso;Argueso;22/02/2021;01/03/2021;40.38292706;-3.725584245
11071751;C. BRAGANZA;Avenida de Oporto-Via Lusitana;Via Lusitana;22/02/2021;01/03/2021;40.38444218;-3.721193209
12010702;Av. POBLADOS M-401;Avenida Rafaela Ybarra-Guetaria;Avenida Rafaela Ybarra;22/02/2021;01/03/2021;40.37350716;-3.71323671
12010703;Av. POBLADOS M-401;Avenida Rafaela Ybarra-Guetaria;Guetaria;22/02/2021;01/03/2021;40.37357142;-3.713211226
12010712;Av. POBLADOS, LOS M-401;Avenida Princesa Juana de Austria-Guetaria;Guetaria;22/02/2021;01/03/2021;40.3737829;-3.716275677
12010713;Av. POBLADOS, LOS M-401;Avenida Princesa Juana de Austria-Guetaria;Avenida Princesa Juana de Austria;22/02/2021;01/03/2021;40.37385877;-3.716277484
12010744;Av. RAFAELA YBARRA;Leiza-Deva;Leiza;22/02/2021;01/03/2021;40.37036656;-3.712285489
12010745;Av. RAFAELA YBARRA;Leiza-Deva;Deva;22/02/2021;01/03/2021;40.37036194;-3.712351036
12020039;C. ANTONIO LOPEZ;Simon Gonzalez-Virgen de la Encina;Simon Gonzalez;22/02/2021;01/03/2021;40.37866;-3.69531
12020321;Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Doctor Tolosa Latour;22/02/2021;01/03/2021;40.37823687;-3.696162361
12020322;Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Glorieta de Malaga;22/02/2021;01/03/2021;40.37817933;-3.696370933
12020323;Carril bus Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Doctor Tolosa Latour;23/02/2021;02/03/2021;40.37821335;-3.696259257
12020324;Carril bus Av. CORDOBA;Doctor Tolosa Latour-Glorieta de Malaga;Glorieta de Malaga;23/02/2021;02/03/2021;40.37819902;-3.69630223
12020367;C. DOCTOR TOLOSA LATOUR;Avenida de Cordoba-Ciudad Sanitaria 12 Octubre;Ciudad Sanitaria 12 Octubre;23/02/2021;02/03/2021;40.37976987;-3.69740654
12020368;C. DOCTOR TOLOSA LATOUR;Avenida de Cordoba-Ciudad Sanitaria 12 Octubre;Avenida de Cordoba;23/02/2021;02/03/2021;40.37956435;-3.697312028
12020369;C. DOCTOR TOLOSA LATOUR;Ciudad Sanitaria 12 Octubre-Avenida de los Poblados;Avenida de los Poblados;23/02/2021;02/03/2021;40.37191232;-3.703160152
12020370;C. DOCTOR TOLOSA LATOUR;Ciudad Sanitaria 12 Octubre-Avenida de los Poblados;Ciudad Sanitaria 12 Octubre;23/02/2021;02/03/2021;40.37188949;-3.703071189
12020373;Av. EDUARDO BARREIROS;Los Poblados (Av)-Los Rosales (Av);Los Poblados (Av);23/02/2021;02/03/2021;40.37024459;-3.696134067
12020374;Av. EDUARDO BARREIROS;Los Poblados (Av)-Los Rosales (Av);Los Rosales (Av);23/02/2021;02/03/2021;40.37025679;-3.696252015
12020708;Av. POBLADOS M-401;Eduardo Barreiros-Avenida Orcasur;Eduardo Barreiros;23/02/2021;02/03/2021;40.37090813;-3.698917484
12020709;Av. POBLADOS M-401;Eduardo Barreiros-Avenida Orcasur;Avenida Orcasur;23/02/2021;02/03/2021;40.37101665;-3.698905419
12020835;C. SIMON GONZALEZ;Antonio Lopez-Doctor Tolosa Latour;Antonio Lopez;23/02/2021;02/03/2021;40.37987942;-3.696480452
12021504;Av. POBLADOS, LOS M-401;Camino Rio-Avenida Orcasur;Avenida Orcasur;23/02/2021;02/03/2021;40.37099;-3.701452652
12021505;Av. POBLADOS, LOS M-401;Camino Rio-Avenida Orcasur;Camino Rio;23/02/2021;02/03/2021;40.37112799;-3.701443596
12021870;C. CONIFERAS;Eduardo Barreiros-De la Tuya;Eduardo Barreiros;24/02/2021;03/03/2021;40.36714388;-3.6965
12021871;C. CONIFERAS;Eduardo Barreiros-De la Tuya;De la Tuya;24/02/2021;03/03/2021;40.36697957;-3.696503955
12022463;  ROSALES. LOS M-301;Alerce-Avenida de Andalucia;Avenida de Andalucia;19/02/2021;26/02/2021;40.36895582;-3.694958454
12022464;  ROSALES. LOS M-301;Alerce-Avenida de Andalucia;Alerce;19/02/2021;26/02/2021;40.36904018;-3.694921501
12023241;  ORCASUR;Salvador Martnez-Plaza del Pueblo;Plaza del Pueblo;19/02/2021;26/02/2021;40.36724062;-3.70042248
12023242;  ORCASUR;Salvador Martnez-Plaza del Pueblo;Salvador Martnez;19/02/2021;26/02/2021;40.36725188;-3.700476884
12031990; C. ESTAFETA;Mezquita-Taconera;Mezquita;19/02/2021;26/02/2021;40.37320436;-3.69230475
12031991; C. ESTAFETA;Mezquita-Taconera;Taconera;19/02/2021;26/02/2021;40.37319849;-3.692409979
12032991;  FUEROS;Amaya-Zalacan;Zalacan;19/02/2021;26/02/2021;40.37039643;-3.68943
12032992;  FUEROS;Amaya-Zalacan;Amaya;19/02/2021;26/02/2021;40.37037;-3.68943
12033371; C. TORROX;Teba-Torcal;Torcal;19/02/2021;26/02/2021;40.36798386;-3.690566356
12040325;  CORDOBA;Glorieta de Cadiz-Hijas de Jesus;Glorieta de Cadiz;19/02/2021;26/02/2021;40.38713813;-3.698938265
12040326;  CORDOBA;Glorieta de Cadiz-Hijas de Jesus;Hijas de Jesus;19/02/2021;26/02/2021;40.38708828;-3.699158971
12040327;Carril bus  CORDOBA;Glorieta de Cadiz-Hijas de Jesus;Hijas de Jesus;19/02/2021;26/02/2021;40.38710821;-3.699071319
12040328;Carril bus  CORDOBA;Glorieta de Cadiz-Hijas de Jesus;Glorieta de Cadiz;19/02/2021;26/02/2021;40.38711717;-3.699039446
12040834; C. SIMON GONZALEZ;Antonio Lopez-Doctor Tolosa Latour;Doctor Tolosa Latour;19/02/2021;26/02/2021;40.38016445;-3.696550581
12050033; C. ANTONIO LOPEZ;Carmen Bruguera-Amparo Usera;Carmen Bruguera;19/02/2021;26/02/2021;40.38918189;-3.700536236
12050034; C. ANTONIO LOPEZ;Carmen Bruguera-Amparo Usera;Amparo Usera;19/02/2021;26/02/2021;40.38912106;-3.700620083
12050586; C. MARCELO USERA;Avenida Rafaela Ybarra-Gloriteta Fernandez Ladreda;Avenida Rafaela Ybarra;19/02/2021;26/02/2021;40.38510832;-3.71497529
12050587; C. MARCELO USERA;Avenida Rafaela Ybarra-Gloriteta Fernandez Ladreda;Gloriteta Fernandez Ladreda;19/02/2021;26/02/2021;40.38520948;-3.714968065
12050588; C. MARCELO USERA;Gabriel Usera-Isabelita Usera;Isabelita Usera;19/02/2021;26/02/2021;40.38552413;-3.708494581
12050589; C. MARCELO USERA;Gabriel Usera-Isabelita Usera;Gabriel Usera;19/02/2021;26/02/2021;40.38558374;-3.708501806
12051409; C. MARCELO USERA;Ferroviarios-Nicolas Usera;Ferroviarios;19/02/2021;26/02/2021;40.38589565;-3.705376409
12051410; C. MARCELO USERA;Ferroviarios-Nicolas Usera;Nicolas Usera;19/02/2021;26/02/2021;40.38593594;-3.705383846
12060742;  RAFAELA YBARRA;Fornillos-Verja;Verja;19/02/2021;26/02/2021;40.38239174;-3.711282839
12060743;  RAFAELA YBARRA;Fornillos-Verja;Fornillos;19/02/2021;26/02/2021;40.38238877;-3.711219806
12071892; C. CRISTO DE LA VICTORIA;Primitiva Ganan-Avenida Rafaela Ybarra;Primitiva Ganan;19/02/2021;26/02/2021;40.37876988;-3.711022812
12071893; C. CRISTO DE LA VICTORIA;Primitiva Ganan-Avenida Rafaela Ybarra;Avenida Rafaela Ybarra;19/02/2021;26/02/2021;40.37880137;-3.711021015
12071957; C. DOLORES BARRANCO;Mariano Vela-Avenida de Rafaela Ybarra;Avenida de Rafaela Ybarra;19/02/2021;26/02/2021;40.38279198;-3.710540884
12071958; C. DOLORES BARRANCO;Mariano Vela-Avenida de Rafaela Ybarra;Mariano Vela;19/02/2021;26/02/2021;40.38275457;-3.710533867
13010383; C. EMBAJADORES;M-30-Carretera de Villaverde Vallecas;Carretera de Villaverde Vallecas;19/02/2021;26/02/2021;40.37919364;-3.68424564
13010384; C. EMBAJADORES;M-30-Carretera de Villaverde Vallecas;M-30;19/02/2021;26/02/2021;40.37923729;-3.684151735
13010385;Lateral C. EMBAJADORES;M-30-Carretera de Villaverde Vallecas;M-30;19/02/2021;26/02/2021;40.37926076;-3.684103427
13010389;  ENTREVIAS;Mendez Alvaro-Timoteo Perez Rubio;Mendez Alvaro;19/02/2021;26/02/2021;40.39119093;-3.673596529
13010390;  ENTREVIAS;Mendez Alvaro-Timoteo Perez Rubio;Timoteo Perez Rubio;19/02/2021;26/02/2021;40.39111321;-3.67361449
13010391;  ENTREVIAS;Vedra-Villacarrillo;Villacarrillo;19/02/2021;26/02/2021;40.37728169;-3.662409154
13010392;  ENTREVIAS;Vedra-Villacarrillo;Vedra;19/02/2021;26/02/2021;40.37742017;-3.662321692
13011327; C. EMBAJADORES;M30-A-4;A-4;19/02/2021;26/02/2021;40.37845248;-3.683835502
13011328; C. EMBAJADORES;M30-A-4;M30;19/02/2021;26/02/2021;40.37851892;-3.683684854
13011333;  ENTREVIAS;La Mancha-Membezar;Membezar;19/02/2021;26/02/2021;40.38136509;-3.66850556
13011334;  ENTREVIAS;La Mancha-Membezar;La Mancha;19/02/2021;26/02/2021;40.38144118;-3.668372617
13012179; C. MANCHA. LA;Guadalcazar-Cardena;Cardena;19/02/2021;26/02/2021;40.38061217;-3.670117612
13012180; C. MANCHA. LA;Guadalcazar-Cardena;Guadalcazar;19/02/2021;26/02/2021;40.38058597;-3.670087418
13013141; C. LAGARTERA;Ruidera-Plaza de las Regiones;Ruidera;19/02/2021;26/02/2021;40.38153819;-3.67263558
13013142; C. LAGARTERA;Ruidera-Plaza de las Regiones;Plaza de las Regiones;19/02/2021;26/02/2021;40.38150898;-3.672667026
13013362; C. TAMARINDO;Retama-Kentia;Kentia;19/02/2021;26/02/2021;40.39571855;-3.674922015
13013418;Calle ARROYO DEL OLIVAR;Avenida de Buenos Aires-Ro Grande;Avenida de Buenos Aires;10/03/2021;17/03/2021;40.3883157;-3.652046426
13013419; C. ARROYO DEL OLIVAR;Avenida de Buenos Aires-Ro Grande;Rio Grande;19/02/2021;26/02/2021;40.38827533;-3.652041218
13020087;  ALBUFERA;M-30-Avenida del Monte Igueldo;Avenida del Monte Igueldo;19/02/2021;26/02/2021;40.39768252;-3.668082194
13020088;  ALBUFERA;M-30-Avenida del Monte Igueldo;M-30;19/02/2021;26/02/2021;40.39772902;-3.668052566
13020600;C. MARTINEZ DE LA RIVA;Monte Igueldo-Puerto Alto;Puerto Alto;24/02/2021;03/03/2021;40.39461916;-3.666776903
13020601;C. MARTINEZ DE LA RIVA;Sierra Carbonera-Javier de Miguel;Javier de Miguel;24/02/2021;03/03/2021;40.38947574;-3.664833935
13020602;C. MARTINEZ DE LA RIVA;Sierra Carbonera-Javier de Miguel;Sierra Carbonera;24/02/2021;03/03/2021;40.38948726;-3.664790581
13020781;Av. SAN DIEGO;Mariano Benlliure-Alfredo Castro Camba;Alfredo Castro Camba;24/02/2021;03/03/2021;40.38731797;-3.668852532
13020782;Av. SAN DIEGO;Mariano Benlliure-Alfredo Castro Camba;Mariano Benlliure;24/02/2021;03/03/2021;40.38735771;-3.668819
13021007;C. DOCTOR FERNANDO PRIMO DE RIVERA;Lomas de Horcajo-Avenida de La Albufera;Avenida de La Albufera;24/02/2021;03/03/2021;40.39578;-3.66577
13021143;Av. ALBUFERA;Puerto de Alcolea-Avenida del Monte Igueldo;Avenida del Monte Igueldo;24/02/2021;03/03/2021;40.39694624;-3.666551872
13021144;Av. ALBUFERA;Puerto de Alcolea-Avenida del Monte Igueldo;Puerto de Alcolea;24/02/2021;03/03/2021;40.39689409;-3.666592648
13021426;C. MARTINEZ DE LA RIVA;Carlos Martin Alvarez-Puerto de la Bonaigua;Puerto de la Bonaigua;24/02/2021;03/03/2021;40.38781235;-3.66435
13021427;C. MARTINEZ DE LA RIVA;Carlos Martin Alvarez-Puerto de la Bonaigua;Carlos Martin Alvarez;24/02/2021;03/03/2021;40.38782108;-3.664304178
13021544;Av. SAN DIEGO;Puerto Arlaban-Pena Atalaya;Puerto Arlaban;24/02/2021;03/03/2021;40.38608274;-3.667357041
13021545;Av. SAN DIEGO;Puerto Arlaban-Pena Atalaya;Pena Atalaya;24/02/2021;03/03/2021;40.38603787;-3.66740236
13021686;C. ARROYO DEL OLIVAR;Alcalde Alfonso Vazquez-Sierra Carbonera;Alcalde Alfonso Vazquez;25/02/2021;04/03/2021;40.39324669;-3.664250224
13021878; C. CONVENIO;M-30-Monte Igueldo;M-30;21/04/2021;28/04/2021;40.39037039;-3.671822225
13021879; C. CONVENIO;M-30-Monte Igueldo;Monte Igueldo;21/04/2021;28/04/2021;40.39036771;-3.671896041
13022246;Av. MONTE IGUELDO;Antonia Calas-Maria Bosch;Maria Bosch;25/02/2021;04/03/2021;40.39688;-3.66793
13022338;C. PICO DE JAVALON;Convenio-Mendez Alvaro;Convenio;25/02/2021;04/03/2021;40.39204102;-3.671245087
13022380;C. PUERTO DE BALBARAN;La Imagen-Vizconde de Arlesson;La Imagen;25/02/2021;04/03/2021;40.38238106;-3.668208351
13022381;C. PUERTO DE BALBARAN;La Imagen-Vizconde de Arlesson;Vizconde de Arlesson;25/02/2021;04/03/2021;40.38235207;-3.668279029
13022384;C. PUERTO DE BALBARAN;Puerto Arlaban-Pena Atalaya;Pena Atalaya;25/02/2021;04/03/2021;40.38375;-3.669437862
13022385;C. PUERTO DE BALBARAN;Puerto Arlaban-Pena Atalaya;Puerto Arlaban;25/02/2021;04/03/2021;40.3837997;-3.669307379
13030091;Av. ALBUFERA;Sierra del Cadi-Payaso Fofo;Payaso Fofo;25/02/2021;04/03/2021;40.39309503;-3.659392323
13030092;Av. ALBUFERA;Sierra del Cadi-Payaso Fofo;Sierra del Cadi;25/02/2021;04/03/2021;40.39314543;-3.659357343
13030095;Av. ALBUFERA;Teniente Munoz Diaz-Avenida de Buenos Aires;Avenida de Buenos Aires;25/02/2021;04/03/2021;40.39168536;-3.654866775
13030096;Av. ALBUFERA;Teniente Munoz Diaz-Avenida de Buenos Aires;Teniente Munoz Diaz;25/02/2021;04/03/2021;40.39167653;-3.654836735
13030191;Av. BUENOS AIRES;Avenida de La Albufera-Arroyo del Olivar;Arroyo del Olivar;25/02/2021;04/03/2021;40.39026551;-3.653398072
13030193;Av. BUENOS AIRES;La Diligencia-Cleopatra;Cleopatra;03/03/2021;10/03/2021;40.38279573;-3.653133957
13030194;Av. BUENOS AIRES;La Diligencia-Cleopatra;La Diligencia;02/03/2021;09/03/2021;40.38278712;-3.65285254
13030195;Av. BUENOS AIRES;Sabrina-Avenida Miguel Hernandez;Sabrina;02/03/2021;09/03/2021;40.37656496;-3.654057408
13030196;  BUENOS AIRES;Sabrina-Avenida Miguel Hernandez;Avenida Miguel Hernandez;02/03/2021;09/03/2021;40.37646028;-3.65400344
13030209; C. CANDILEJAS;Asamblea de Madrid (Pz)-Avenida Parque Palomeras Bajas;Asamblea de Madrid (Pz);01/03/2021;08/03/2021;40.38183756;-3.663989887
13030210;C. CANDILEJAS;Asamblea de Madrid (Pz)-Avenida Parque Palomeras Bajas;Avenida Parque Palomeras Bajas;01/03/2021;08/03/2021;40.3819963;-3.664159611
13030211;C. CANDILEJAS;Javier de Miguel-Luces de Bohemia;Javier de Miguel;01/03/2021;08/03/2021;40.38722231;-3.660581423
13030212;C. CANDILEJAS;Javier de Miguel-Luces de Bohemia;Sierra de la Sagra;01/03/2021;08/03/2021;40.38724168;-3.660628158
13030675;Av. PABLO NERUDA;Asamblea de Madrid (Pz)-El Padrino;El Padrino;01/03/2021;08/03/2021;40.38134032;-3.661327742
